machine_id,type,install_date,region,status
M1818,Drill,2024-03-01,South,Inactive
M1819,Grinder,2023-06-17,North,Active
M1820,Compressor,2022-10-31,South,Active
M1821,Lathe,2024-07-21,South,Inactive
M1822,Compressor,2022-10-29,West,Inactive
M1823,Conveyor,2024-07-28,West,Active
M1824,Pump,2024-08-24,North,Active
M1825,Laser Cutter,2024-11-27,West,Active
M1826,Conveyor,2023-03-03,West,Active
M1827,Lathe,2023-04-30,East,Active
M1828,Press,2022-08-28,North,Active
M1829,Furnace,2023-05-28,West,Inactive
M1830,Compressor,2024-02-09,West,Active
M1831,3D Print,2024-12-03,West,Inactive
M1832,Welder,2023-08-02,South,Active
M1833,Drill,2022-09-03,West,Active
M1834,Conveyor,2023-02-26,North,Active
M1835,Press,2023-03-31,West,Inactive
M1836,Pump,2024-11-27,North,Inactive
M1837,Compressor,2023-04-04,South,Active
M1838,Compressor,2023-10-10,East,Inactive
M1839,Drill,2024-12-24,South,Inactive
M1840,Welder,2024-01-01,North,Active
M1841,Compressor,2024-06-07,South,Active
M1842,Grinder,2022-11-17,North,Active
M1843,CNC-Machine,2023-05-02,North,Active
M1844,CNC-Machine,2025-05-21,North,Active
M1845,CNC-Machine,2025-01-19,North,Active
M1846,Press,2022-08-01,West,Active
M1847,Laser Cutter,2023-06-17,South,Active
M1848,Laser Cutter,2024-01-18,South,Active
M1849,Grinder,2024-06-21,North,Active
M1850,Press,2022-07-23,West,Inactive
M1851,Compressor,2024-12-21,South,Inactive
M1852,Press,2025-04-17,North,Active
M1853,3D Print,2024-04-26,West,Active
M1854,Mixer,2023-01-20,West,Inactive
M1855,Compressor,2023-10-08,East,Inactive
M1856,Mixer,2023-12-19,West,Inactive
M1857,Compressor,2024-01-01,East,Inactive
M1858,3D Print,2024-01-21,East,Inactive
M1859,Conveyor,2024-02-08,West,Active
M1860,Lathe,2022-09-08,North,Inactive
M1861,Lathe,2025-01-05,South,Active
M1862,Drill,2024-08-24,South,Inactive
M1863,Compressor,2023-06-07,North,Inactive
M1864,Packaging Unit,2024-07-09,East,Inactive
M1865,Compressor,2023-05-25,South,Inactive
M1866,Laser Cutter,2023-01-23,South,Active
M1867,Lathe,2025-06-01,West,Active
M1868,Lathe,2024-05-01,South,Active
M1869,CNC-Machine,2022-10-27,South,Active
M1870,Packaging Unit,2023-12-02,South,Inactive
M1871,Pump,2023-03-29,West,Inactive
M1872,Pump,2023-03-24,West,Inactive
M1873,Press,2025-03-13,North,Inactive
M1874,CNC-Machine,2024-09-16,East,Inactive
M1875,CNC-Machine,2023-08-31,West,Active
M1876,Drill,2025-01-11,North,Inactive
M1877,Furnace,2025-01-15,North,Inactive
M1878,Welder,2024-07-10,East,Active
M1879,Grinder,2025-01-25,North,Inactive
M1880,Packaging Unit,2024-11-23,South,Active
M1881,Conveyor,2024-08-21,East,Active
M1882,3D Print,2024-04-11,South,Inactive
M1883,Grinder,2024-01-04,South,Active
M1884,Grinder,2022-07-23,West,Active
M1885,Grinder,2024-03-16,South,Inactive
M1886,Lathe,2025-04-29,North,Inactive
M1887,Packaging Unit,2025-02-28,North,Active
M1888,Welder,2022-09-26,North,Inactive
M1889,Packaging Unit,2025-01-28,West,Active
M1890,Welder,2024-08-06,East,Inactive
M1891,Laser Cutter,2025-02-06,South,Inactive
M1892,CNC-Machine,2024-12-12,East,Inactive
M1893,Furnace,2023-12-20,North,Inactive
M1894,Conveyor,2023-10-23,East,Active
M1895,CNC-Machine,2024-08-06,West,Active
M1896,Pump,2022-08-11,South,Inactive
M1897,Furnace,2023-07-26,South,Active
M1898,Welder,2024-04-25,South,Active
M1899,Mixer,2022-07-17,North,Active
M1900,Conveyor,2024-05-10,South,Inactive
M1901,Welder,2022-08-01,North,Active
M1902,Packaging Unit,2025-05-31,North,Active
M1903,3D Print,2025-02-07,South,Inactive
M1904,Compressor,2024-08-20,West,Active
M1905,CNC-Machine,2024-05-05,West,Inactive
M1906,Compressor,2023-07-30,East,Active
M1907,Pump,2025-01-03,West,Inactive
M1908,Press,2022-11-15,South,Active
M1909,Laser Cutter,2025-07-09,East,Inactive
M1910,Compressor,2023-08-24,West,Active
M1911,Conveyor,2024-04-17,West,Active
M1912,Pump,2025-05-23,East,Inactive
M1913,Conveyor,2023-03-16,North,Active
M1914,Pump,2022-09-26,South,Active
M1915,Lathe,2024-11-30,North,Active
M1916,Grinder,2022-08-05,East,Inactive
M1917,3D Print,2023-09-29,West,Inactive
M1918,Compressor,2024-12-07,East,Active
M1919,Compressor,2023-04-07,South,Inactive
M1920,Furnace,2023-01-16,East,Active
M1921,Furnace,2024-04-19,South,Inactive
M1922,Laser Cutter,2025-01-19,South,Active
M1923,Lathe,2022-07-25,North,Active
M1924,Drill,2022-11-09,South,Inactive
M1925,Press,2024-12-21,West,Inactive
M1926,3D Print,2024-02-01,South,Inactive
M1927,Grinder,2022-12-28,East,Inactive
M1928,Grinder,2024-04-24,East,Active
M1929,Welder,2022-12-17,West,Active
M1930,Compressor,2024-01-19,South,Active
M1931,Press,2023-04-05,West,Inactive
M1932,Compressor,2022-11-07,North,Inactive
M1933,CNC-Machine,2024-07-29,South,Inactive
M1934,Furnace,2023-06-10,South,Active
M1935,Furnace,2022-12-22,South,Inactive
M1936,Welder,2024-07-27,West,Active
M1937,Furnace,2024-11-02,South,Inactive
M1938,Conveyor,2023-07-08,North,Active
M1939,Grinder,2022-12-26,East,Active
M1940,Drill,2022-08-05,West,Active
M1941,Conveyor,2023-12-24,North,Inactive
M1942,3D Print,2023-01-12,North,Active
M1943,Laser Cutter,2023-05-16,North,Inactive
M1944,Laser Cutter,2025-05-01,East,Inactive
M1945,Conveyor,2024-06-05,North,Active
M1946,Grinder,2022-09-21,West,Inactive
M1947,Furnace,2024-10-01,East,Active
M1948,Lathe,2024-09-02,South,Inactive
M1949,Laser Cutter,2023-10-14,North,Inactive
M1950,Grinder,2024-12-31,North,Active
M1951,Drill,2023-08-11,West,Inactive
M1952,Packaging Unit,2024-05-26,East,Active
M1953,Laser Cutter,2023-11-23,West,Active
M1954,3D Print,2025-02-21,North,Active
M1955,Compressor,2024-09-02,West,Active
M1956,Mixer,2024-10-24,North,Inactive
M1957,Packaging Unit,2023-12-01,West,Active
M1958,Pump,2023-11-25,East,Inactive
M1959,Laser Cutter,2023-02-26,South,Active
M1960,Pump,2024-10-14,North,Active
M1961,Conveyor,2024-03-02,South,Inactive
M1962,3D Print,2024-01-27,West,Active
M1963,Furnace,2022-10-26,South,Active
M1964,Grinder,2023-04-25,West,Inactive
M1965,3D Print,2024-12-08,South,Active
M1966,Press,2025-07-07,North,Inactive
M1967,Conveyor,2024-12-13,East,Inactive
M1968,Pump,2023-09-08,East,Active
M1969,Conveyor,2023-12-06,North,Inactive
M1970,Grinder,2024-10-19,West,Inactive
M1971,Press,2022-10-11,East,Inactive
M1972,Laser Cutter,2023-08-03,North,Inactive
M1973,Grinder,2025-01-04,South,Active
M1974,CNC-Machine,2025-02-01,South,Active
M1975,Press,2023-04-10,West,Inactive
M1976,Pump,2023-08-10,East,Inactive
M1977,Lathe,2022-08-20,West,Inactive
M1978,Lathe,2024-04-07,South,Active
M1979,Welder,2023-10-23,West,Inactive
M1980,3D Print,2024-05-27,East,Active
M1981,Compressor,2024-04-05,East,Inactive
M1982,Mixer,2025-07-05,East,Inactive
M1983,Conveyor,2025-06-03,North,Inactive
M1984,Laser Cutter,2024-08-09,West,Inactive
M1985,Furnace,2023-10-01,West,Active
M1986,Packaging Unit,2022-09-03,West,Inactive
M1987,Mixer,2022-08-26,West,Inactive
M1988,CNC-Machine,2025-03-15,West,Active
M1989,Mixer,2022-10-09,East,Active
M1990,3D Print,2022-09-04,North,Active
M1991,Drill,2024-09-06,West,Inactive
M1992,Mixer,2024-07-15,North,Active
M1993,Packaging Unit,2023-06-14,West,Active
M1994,CNC-Machine,2024-05-22,South,Active
M1995,Lathe,2025-02-01,North,Inactive
M1996,Press,2023-04-04,South,Inactive
M1997,Laser Cutter,2024-12-20,West,Active
M1998,Lathe,2024-09-06,West,Inactive
M1999,Packaging Unit,2025-01-02,South,Active
M2000,Drill,2023-05-24,North,Active
M2001,Grinder,2024-06-09,West,Inactive
M2002,Grinder,2022-09-16,North,Inactive
M2003,Furnace,2023-06-13,North,Inactive
M2004,Welder,2023-01-19,North,Inactive
M2005,3D Print,2024-07-30,West,Inactive
M2006,Packaging Unit,2023-07-12,East,Inactive
M2007,Press,2024-09-07,West,Active
M2008,3D Print,2023-12-03,North,Active
M2009,Mixer,2024-07-15,South,Active
M2010,Lathe,2022-09-27,North,Active
M2011,CNC-Machine,2023-01-07,North,Active
M2012,3D Print,2023-03-03,North,Active
M2013,Mixer,2022-07-23,East,Active
M2014,Furnace,2025-03-14,East,Active
M2015,3D Print,2023-09-28,East,Active
M2016,Conveyor,2025-05-03,East,Inactive
M2017,3D Print,2024-05-04,East,Inactive
M2018,Compressor,2023-04-19,South,Active
M2019,Furnace,2024-10-06,West,Inactive
M2020,Mixer,2023-07-22,North,Active
M2021,Laser Cutter,2022-10-13,North,Active
M2022,Conveyor,2023-06-16,South,Inactive
M2023,Compressor,2024-01-15,North,Active
M2024,Welder,2023-05-13,South,Active
M2025,Conveyor,2022-09-19,North,Inactive
M2026,Grinder,2024-10-05,South,Inactive
M2027,Furnace,2024-06-21,East,Active
M2028,3D Print,2024-06-06,West,Inactive
M2029,Welder,2024-08-27,North,Inactive
M2030,Furnace,2024-01-25,West,Active
M2031,Compressor,2025-02-22,East,Active
M2032,Press,2023-12-29,East,Inactive
M2033,3D Print,2022-12-16,East,Inactive
M2034,Lathe,2023-06-13,North,Active
M2035,Lathe,2025-04-06,East,Active
M2036,CNC-Machine,2023-03-20,South,Inactive
M2037,Welder,2024-11-04,South,Inactive
M2038,Welder,2023-10-28,North,Active
M2039,Laser Cutter,2023-11-25,East,Active
M2040,Compressor,2023-09-03,East,Inactive
M2041,Laser Cutter,2023-10-03,South,Inactive
M2042,3D Print,2023-03-05,North,Active
M2043,Mixer,2023-04-13,West,Active
M2044,Welder,2025-04-14,South,Inactive
M2045,3D Print,2022-09-28,South,Active
M2046,Mixer,2024-01-03,North,Active
M2047,Pump,2023-10-18,North,Inactive
M2048,Furnace,2024-04-12,North,Active
M2049,Packaging Unit,2025-01-31,East,Inactive
M2050,Packaging Unit,2024-03-05,West,Active
M2051,3D Print,2023-09-28,South,Active
M2052,Conveyor,2022-11-29,East,Active
M2053,CNC-Machine,2025-04-28,North,Inactive
M2054,Lathe,2024-04-21,South,Active
M2055,Packaging Unit,2022-09-05,West,Active
M2056,Grinder,2022-10-22,West,Inactive
M2057,Grinder,2024-10-17,West,Inactive
M2058,Lathe,2024-08-10,West,Active
M2059,Welder,2024-02-12,West,Inactive
M2060,Grinder,2024-09-11,East,Inactive
M2061,Laser Cutter,2023-04-04,West,Inactive
M2062,Drill,2025-06-20,West,Inactive
M2063,CNC-Machine,2022-10-22,West,Active
M2064,Drill,2024-03-21,East,Active
M2065,3D Print,2025-01-09,East,Inactive
M2066,Lathe,2024-09-29,West,Active
M2067,Furnace,2024-01-03,South,Active
M2068,Welder,2024-08-10,East,Active
M2069,Conveyor,2025-03-28,North,Inactive
M2070,Laser Cutter,2023-04-14,South,Active
M2071,Grinder,2025-04-27,West,Inactive
M2072,Pump,2024-04-07,South,Inactive
M2073,Grinder,2024-09-27,West,Active
M2074,Laser Cutter,2024-10-12,North,Inactive
M2075,Mixer,2024-04-30,South,Inactive
M2076,Laser Cutter,2025-03-25,North,Inactive
M2077,Press,2022-10-09,North,Active
M2078,Welder,2025-04-10,North,Active
M2079,Compressor,2023-03-26,East,Active
M2080,Furnace,2023-06-24,North,Active
M2081,CNC-Machine,2024-07-24,North,Active
M2082,Compressor,2024-04-13,North,Active
M2083,Grinder,2025-07-04,East,Active
M2084,Drill,2024-04-19,South,Active
M2085,Furnace,2022-09-23,North,Inactive
M2086,Furnace,2024-03-29,North,Active
M2087,3D Print,2023-09-07,South,Active
M2088,3D Print,2023-08-11,South,Active
M2089,Conveyor,2025-04-22,East,Inactive
M2090,Furnace,2023-06-07,South,Inactive
M2091,Compressor,2024-08-06,East,Active
M2092,3D Print,2023-11-20,West,Active
M2093,Packaging Unit,2025-03-21,East,Active
M2094,3D Print,2025-06-04,West,Inactive
M2095,Press,2023-12-31,North,Active
M2096,Welder,2024-06-25,North,Inactive
M2097,Pump,2024-02-22,North,Inactive
M2098,Lathe,2024-01-12,West,Inactive
M2099,Press,2024-07-06,East,Inactive
M2100,Grinder,2024-09-08,West,Inactive
M2101,Press,2023-07-15,North,Active
M2102,Welder,2022-09-06,North,Active
M2103,Pump,2023-07-19,North,Inactive
M2104,Mixer,2024-03-15,East,Inactive
M2105,Mixer,2025-05-27,North,Active
M2106,Mixer,2024-12-27,West,Active
M2107,Drill,2025-02-05,South,Inactive
M2108,Lathe,2024-08-14,East,Active
M2109,Pump,2022-09-19,West,Inactive
M2110,Mixer,2023-01-02,East,Inactive
M2111,Press,2024-01-05,North,Active
M2112,Packaging Unit,2024-03-16,West,Active
M2113,Drill,2024-02-04,West,Active
M2114,Grinder,2024-06-06,North,Inactive
M2115,Grinder,2024-10-30,West,Active
M2116,Mixer,2025-05-27,West,Inactive
M2117,Mixer,2023-09-04,West,Active
M2118,Laser Cutter,2023-08-25,East,Active
M2119,Welder,2024-06-27,West,Active
M2120,Conveyor,2024-06-24,East,Inactive
M2121,Welder,2023-12-15,East,Inactive
M2122,Conveyor,2025-05-08,East,Inactive
M2123,Mixer,2024-07-19,South,Inactive
M2124,Drill,2022-10-21,West,Inactive
M2125,Furnace,2024-11-21,East,Inactive
M2126,3D Print,2023-09-09,North,Active
M2127,Conveyor,2023-10-24,North,Inactive
M2128,Conveyor,2023-08-01,North,Active
M2129,3D Print,2023-05-23,North,Inactive
M2130,Pump,2025-01-26,West,Inactive
M2131,Laser Cutter,2025-04-19,North,Inactive
M2132,CNC-Machine,2025-03-16,South,Inactive
M2133,CNC-Machine,2023-08-21,South,Active
M2134,Conveyor,2024-10-10,West,Inactive
M2135,Welder,2025-04-22,West,Inactive
M2136,Pump,2022-07-20,South,Active
M2137,CNC-Machine,2025-04-12,South,Inactive
M2138,Pump,2023-12-13,South,Active
M2139,Grinder,2025-02-18,West,Inactive
M2140,Welder,2023-07-29,South,Active
M2141,Drill,2024-04-13,West,Active
M2142,Pump,2024-01-12,East,Active
M2143,Lathe,2023-07-19,South,Active
M2144,Laser Cutter,2025-04-05,West,Active
M2145,Press,2023-01-23,West,Inactive
M2146,Grinder,2024-09-11,West,Active
M2147,Welder,2023-11-29,South,Active
M2148,Lathe,2025-02-22,North,Inactive
M2149,Welder,2024-10-17,South,Inactive
M2150,Laser Cutter,2023-06-09,West,Inactive
M2151,Pump,2024-11-28,East,Active
M2152,3D Print,2024-06-15,West,Active
M2153,Pump,2022-11-25,East,Active
M2154,Laser Cutter,2023-03-02,West,Inactive
M2155,Furnace,2024-02-07,South,Active
M2156,Packaging Unit,2023-07-04,West,Active
M2157,Conveyor,2023-10-07,North,Active
M2158,Welder,2024-07-18,South,Active
M2159,Mixer,2024-03-17,East,Inactive
M2160,Pump,2023-11-10,South,Inactive
M2161,Welder,2023-12-29,South,Active
M2162,Grinder,2023-12-23,South,Inactive
M2163,3D Print,2023-06-17,South,Inactive
M2164,Grinder,2024-04-18,East,Inactive
M2165,Laser Cutter,2024-10-22,West,Active
M2166,3D Print,2025-06-13,South,Active
M2167,Lathe,2024-04-11,North,Active
M2168,3D Print,2024-09-11,South,Inactive
M2169,Pump,2024-02-16,South,Active
M2170,3D Print,2025-06-25,East,Active
M2171,3D Print,2023-10-10,South,Active
M2172,Compressor,2022-11-30,South,Inactive
M2173,CNC-Machine,2023-10-20,North,Active
M2174,Laser Cutter,2024-09-04,South,Active
M2175,Conveyor,2024-10-31,West,Inactive
M2176,Welder,2022-11-11,East,Active
M2177,Mixer,2024-05-27,North,Inactive
M2178,Press,2023-06-23,West,Active
M2179,Grinder,2024-12-18,South,Inactive
M2180,3D Print,2025-04-12,West,Active
M2181,Grinder,2022-11-30,South,Inactive
M2182,Compressor,2025-02-09,West,Inactive
M2183,Furnace,2022-09-17,West,Active
M2184,Conveyor,2022-12-20,North,Active
M2185,Pump,2022-10-10,East,Active
M2186,Compressor,2024-11-28,West,Inactive
M2187,3D Print,2024-12-09,South,Active
M2188,Compressor,2023-10-20,South,Active
M2189,Furnace,2024-04-17,South,Active
M2190,3D Print,2022-10-24,East,Active
M2191,Press,2025-07-03,South,Active
M2192,Furnace,2022-12-14,North,Inactive
M2193,Packaging Unit,2025-01-25,North,Active
M2194,Pump,2025-02-17,East,Active
M2195,CNC-Machine,2022-10-25,North,Active
M2196,Conveyor,2023-07-21,East,Inactive
M2197,Grinder,2023-07-12,East,Inactive
M2198,Mixer,2023-05-25,South,Active
M2199,Grinder,2022-10-28,West,Inactive
M2200,Furnace,2023-06-20,South,Inactive
M2201,Mixer,2022-09-26,North,Inactive
M2202,Compressor,2023-03-01,East,Inactive
M2203,Lathe,2025-01-03,East,Inactive
M2204,CNC-Machine,2024-12-16,North,Active
M2205,Lathe,2023-03-07,South,Inactive
M2206,Laser Cutter,2023-09-02,North,Inactive
M2207,Grinder,2022-11-21,South,Active
M2208,Press,2023-10-05,South,Active
M2209,Grinder,2024-09-20,East,Inactive
M2210,3D Print,2024-03-18,West,Active
M2211,Welder,2022-12-12,South,Active
M2212,3D Print,2022-08-09,East,Active
M2213,Packaging Unit,2023-08-31,South,Inactive
M2214,Drill,2024-07-11,North,Inactive
M2215,Welder,2023-06-06,North,Inactive
M2216,Compressor,2022-07-31,South,Active
M2217,Mixer,2024-10-01,North,Inactive
M2218,Laser Cutter,2024-04-13,West,Inactive
M2219,Laser Cutter,2023-02-14,South,Active
M2220,Furnace,2022-07-18,West,Active
M2221,Mixer,2024-11-22,South,Inactive
M2222,Pump,2025-07-15,East,Active
M2223,Drill,2024-03-03,South,Inactive
M2224,Lathe,2024-05-31,West,Inactive
M2225,Welder,2023-05-10,North,Active
M2226,Packaging Unit,2025-01-29,West,Active
M2227,Drill,2022-09-23,South,Active
M2228,Compressor,2023-06-05,East,Inactive
M2229,3D Print,2025-02-05,West,Inactive
M2230,Packaging Unit,2023-12-15,South,Inactive
M2231,Grinder,2025-06-14,South,Active
M2232,Pump,2022-10-01,West,Active
M2233,CNC-Machine,2022-08-11,East,Inactive
M2234,3D Print,2023-03-02,South,Active
M2235,3D Print,2023-09-23,North,Inactive
M2236,Furnace,2023-07-30,North,Inactive
M2237,Laser Cutter,2023-09-29,East,Inactive
M2238,Compressor,2022-09-26,West,Inactive
M2239,Furnace,2023-04-12,South,Inactive
M2240,Pump,2023-03-29,East,Active
M2241,Drill,2024-04-28,South,Active
M2242,Laser Cutter,2024-07-24,South,Active
M2243,Press,2023-06-28,West,Active
M2244,CNC-Machine,2025-03-11,South,Active
M2245,Grinder,2023-06-04,West,Active
M2246,Press,2023-05-30,East,Inactive
M2247,3D Print,2023-03-27,South,Inactive
M2248,3D Print,2024-09-04,South,Active
M2249,Pump,2025-06-29,West,Inactive
M2250,Pump,2025-01-18,North,Inactive
M2251,Compressor,2024-07-03,East,Inactive
M2252,Pump,2023-07-04,South,Inactive
M2253,Press,2022-07-22,South,Active
M2254,Drill,2025-01-07,North,Active
M2255,Conveyor,2023-07-18,West,Inactive
M2256,3D Print,2022-08-24,West,Inactive
M2257,Welder,2023-04-19,North,Active
M2258,Press,2024-05-14,West,Active
M2259,Pump,2025-06-30,West,Inactive
M2260,Mixer,2022-07-28,South,Active
M2261,Furnace,2022-09-25,East,Inactive
M2262,CNC-Machine,2023-08-24,East,Inactive
M2263,Laser Cutter,2024-01-13,West,Active
M2264,Welder,2024-05-18,North,Inactive
M2265,Grinder,2025-04-01,North,Inactive
M2266,Compressor,2022-08-18,North,Active
M2267,Laser Cutter,2024-12-27,East,Active
M2268,CNC-Machine,2023-05-02,West,Inactive
M2269,Drill,2023-03-12,East,Active
M2270,Conveyor,2023-07-30,West,Inactive
M2271,Furnace,2023-11-01,East,Active
M2272,Pump,2023-10-24,West,Inactive
M2273,3D Print,2023-01-07,South,Inactive
M2274,Furnace,2024-12-20,North,Inactive
M2275,Drill,2024-02-04,West,Inactive
M2276,Pump,2025-06-06,North,Active
M2277,3D Print,2024-04-07,South,Active
M2278,Compressor,2023-05-29,East,Inactive
M2279,Mixer,2023-10-07,West,Inactive
M2280,Pump,2024-06-26,East,Active
M2281,Welder,2025-04-01,North,Active
M2282,Press,2023-08-02,South,Active
M2283,Packaging Unit,2024-07-10,East,Inactive
M2284,Furnace,2023-03-15,East,Active
M2285,3D Print,2024-09-14,North,Inactive
M2286,Mixer,2024-09-03,North,Inactive
M2287,Lathe,2024-08-05,South,Active
M2288,Lathe,2023-02-01,South,Active
M2289,3D Print,2022-12-13,South,Active
M2290,Grinder,2022-07-20,North,Inactive
M2291,Mixer,2023-01-23,East,Active
M2292,Welder,2024-07-05,West,Active
M2293,Welder,2024-01-25,East,Inactive
M2294,CNC-Machine,2024-04-01,South,Active
M2295,Compressor,2025-02-08,West,Inactive
M2296,Lathe,2025-02-17,East,Inactive
M2297,Drill,2025-02-05,West,Inactive
M2298,Press,2024-02-17,North,Active
M2299,Conveyor,2023-12-07,East,Active
M2300,Packaging Unit,2023-11-21,West,Inactive
M2301,Furnace,2024-04-28,North,Inactive
M2302,Welder,2025-04-20,East,Active
M2303,CNC-Machine,2024-01-03,North,Active
M2304,CNC-Machine,2024-08-30,East,Active
M2305,Press,2023-04-06,West,Inactive
M2306,Lathe,2024-05-26,North,Active
M2307,Welder,2022-10-04,East,Active
M2308,Conveyor,2024-10-03,West,Active
M2309,Pump,2025-03-18,East,Active
M2310,Drill,2024-04-15,South,Active
M2311,Welder,2022-09-07,East,Inactive
M2312,Grinder,2022-10-06,West,Active
M2313,Welder,2024-08-23,South,Inactive
M2314,Mixer,2025-01-12,North,Inactive
